data,dia_semana,turno,canal,pedidos,faturamento,ticket_medio,tempo_medio_atendimento_min,funcionarios_no_turno,avaliacao_media_cliente
2025-05-01,Quinta,Manhã,Drive-Thru,44,1402.28,31.87,3.48,4,4.4
2025-05-01,Quinta,Manhã,Delivery/App,9,281.07,31.23,9.41,4,4.9
2025-05-01,Quinta,Tarde,Salão,54,1558.98,28.87,5.75,7,4.2
2025-05-01,Quinta,Tarde,Drive-Thru,74,2001.7,27.05,3.92,7,4.5
2025-05-01,Quinta,Tarde,Delivery/App,28,1162.84,41.53,11.99,7,4.5
2025-05-01,Quinta,Noite,Salão,43,993.3,23.1,5.44,9,4.8
2025-05-01,Quinta,Noite,Drive-Thru,115,3017.6,26.24,3.43,9,4.5
2025-05-01,Quinta,Noite,Delivery/App,36,1564.2,43.45,11.47,9,4.9
2025-05-02,Sexta,Manhã,Salão,35,917.0,26.2,5.57,4,4.7
2025-05-02,Sexta,Manhã,Drive-Thru,71,2335.9,32.9,4.54,4,4.2
2025-05-02,Sexta,Manhã,Delivery/App,17,605.88,35.64,11.04,4,4.6
2025-05-02,Sexta,Tarde,Salão,59,1372.93,23.27,6.14,8,4.6
2025-05-02,Sexta,Tarde,Drive-Thru,135,4241.7,31.42,3.99,8,4.7
2025-05-02,Sexta,Tarde,Delivery/App,41,1417.78,34.58,11.31,8,4.3
2025-05-02,Sexta,Noite,Salão,62,1388.8,22.4,6.2,8,4.7
2025-05-02,Sexta,Noite,Drive-Thru,118,3164.76,26.82,4.02,8,4.7
2025-05-02,Sexta,Noite,Delivery/App,48,1602.72,33.39,12.24,8,4.5
2025-05-03,Sábado,Manhã,Salão,36,1040.04,28.89,5.8,6,4.8
2025-05-03,Sábado,Manhã,Drive-Thru,58,1735.36,29.92,2.66,6,4.6
2025-05-03,Sábado,Manhã,Delivery/App,16,722.56,45.16,10.46,6,4.6
2025-05-03,Sábado,Tarde,Salão,58,1752.18,30.21,5.68,10,4.4
2025-05-03,Sábado,Tarde,Drive-Thru,106,3584.92,33.82,3.18,10,4.8
2025-05-03,Sábado,Tarde,Delivery/App,30,1147.2,38.24,10.2,10,4.7
2025-05-03,Sábado,Noite,Salão,66,2117.28,32.08,6.15,11,4.5
2025-05-03,Sábado,Noite,Drive-Thru,133,3569.72,26.84,2.93,11,4.6
2025-05-03,Sábado,Noite,Delivery/App,46,1755.82,38.17,11.09,11,4.7
2025-05-04,Domingo,Manhã,Salão,30,726.0,24.2,6.06,4,4.5
2025-05-04,Domingo,Manhã,Drive-Thru,54,1381.32,25.58,3.86,4,4.4
2025-05-04,Domingo,Manhã,Delivery/App,17,570.86,33.58,10.81,4,4.6
2025-05-04,Domingo,Tarde,Salão,54,1388.88,25.72,4.97,9,4.8
2025-05-04,Domingo,Tarde,Drive-Thru,126,3405.78,27.03,3.44,9,4.6
2025-05-04,Domingo,Tarde,Delivery/App,39,1620.06,41.54,11.22,9,4.7
2025-05-04,Domingo,Noite,Salão,49,1298.5,26.5,5.18,14,4.8
2025-05-04,Domingo,Noite,Drive-Thru,123,3915.09,31.83,3.19,14,5.0
2025-05-04,Domingo,Noite,Delivery/App,39,1237.08,31.72,11.34,14,4.6
2025-05-05,Segunda,Manhã,Salão,31,770.04,24.84,5.76,4,4.6
2025-05-05,Segunda,Manhã,Drive-Thru,45,1420.2,31.56,3.48,4,4.5
2025-05-05,Segunda,Manhã,Delivery/App,10,425.1,42.51,10.39,4,4.4
2025-05-05,Segunda,Tarde,Salão,46,1201.06,26.11,6.11,6,4.6
2025-05-05,Segunda,Tarde,Drive-Thru,74,2651.42,35.83,3.45,6,4.5
2025-05-05,Segunda,Tarde,Delivery/App,31,964.72,31.12,11.5,6,4.6
2025-05-05,Segunda,Noite,Salão,40,910.4,22.76,5.43,9,4.8
2025-05-05,Segunda,Noite,Drive-Thru,98,2776.34,28.33,3.52,9,5.0
2025-05-05,Segunda,Noite,Delivery/App,36,1252.8,34.8,11.31,9,4.7
2025-05-06,Terça,Manhã,Salão,24,627.36,26.14,6.28,4,4.5
2025-05-06,Terça,Manhã,Drive-Thru,49,1322.51,26.99,3.85,4,4.4
2025-05-06,Terça,Manhã,Delivery/App,12,483.6,40.3,10.29,4,4.2
2025-05-06,Terça,Tarde,Salão,45,1263.15,28.07,6.25,8,4.9
2025-05-06,Terça,Tarde,Drive-Thru,81,2084.13,25.73,2.85,8,5.0
2025-05-06,Terça,Tarde,Delivery/App,27,992.52,36.76,10.83,8,4.5
2025-05-06,Terça,Noite,Salão,49,1236.27,25.23,6.17,10,4.7
2025-05-06,Terça,Noite,Drive-Thru,91,2664.48,29.28,2.9,10,4.7
2025-05-06,Terça,Noite,Delivery/App,32,1265.92,39.56,11.24,10,4.7
2025-05-07,Quarta,Manhã,Salão,27,710.1,26.3,5.36,5,4.6
2025-05-07,Quarta,Manhã,Drive-Thru,47,1402.01,29.83,3.65,5,4.5
2025-05-07,Quarta,Manhã,Delivery/App,11,456.5,41.5,10.81,5,4.5
2025-05-07,Quarta,Tarde,Salão,67,1539.66,22.98,5.92,7,4.5
2025-05-07,Quarta,Tarde,Drive-Thru,85,2536.4,29.84,4.01,7,4.6
2025-05-07,Quarta,Tarde,Delivery/App,30,1331.4,44.38,10.57,7,4.6
2025-05-07,Quarta,Noite,Salão,36,1128.24,31.34,7.13,8,4.4
2025-05-07,Quarta,Noite,Drive-Thru,92,2656.96,28.88,3.71,8,4.7
2025-05-07,Quarta,Noite,Delivery/App,38,1191.3,31.35,10.85,8,4.9
2025-05-08,Quinta,Manhã,Salão,20,543.2,27.16,5.72,6,4.6
2025-05-08,Quinta,Manhã,Drive-Thru,46,1117.8,24.3,2.78,6,4.4
2025-05-08,Quinta,Manhã,Delivery/App,11,423.83,38.53,10.26,6,4.8
2025-05-08,Quinta,Tarde,Salão,46,1399.78,30.43,5.54,9,4.4
2025-05-08,Quinta,Tarde,Drive-Thru,77,2770.46,35.98,3.03,9,4.9
2025-05-08,Quinta,Tarde,Delivery/App,29,1287.02,44.38,10.37,9,4.5
2025-05-08,Quinta,Noite,Salão,42,1125.6,26.8,6.33,8,4.7
2025-05-08,Quinta,Noite,Drive-Thru,96,3337.92,34.77,4.28,8,4.4
2025-05-08,Quinta,Noite,Delivery/App,38,1629.44,42.88,11.72,8,4.8
2025-05-09,Sexta,Manhã,Salão,44,1308.56,29.74,6.58,6,4.5
2025-05-09,Sexta,Manhã,Drive-Thru,60,2111.4,35.19,3.75,6,4.6
2025-05-09,Sexta,Manhã,Delivery/App,16,597.6,37.35,10.23,6,4.4
2025-05-09,Sexta,Tarde,Salão,69,1934.76,28.04,6.19,7,4.9
2025-05-09,Sexta,Tarde,Drive-Thru,123,3206.61,26.07,3.38,7,4.7
2025-05-09,Sexta,Tarde,Delivery/App,43,1398.36,32.52,11.33,7,4.7
2025-05-09,Sexta,Noite,Salão,46,1455.44,31.64,5.97,13,4.0
2025-05-09,Sexta,Noite,Drive-Thru,133,4394.32,33.04,3.2,13,4.5
2025-05-09,Sexta,Noite,Delivery/App,43,1577.67,36.69,11.28,13,4.8
2025-05-10,Sábado,Manhã,Salão,33,732.27,22.19,6.17,5,4.5
2025-05-10,Sábado,Manhã,Drive-Thru,64,1610.24,25.16,3.79,5,4.3
2025-05-10,Sábado,Manhã,Delivery/App,14,590.94,42.21,10.21,5,4.8
2025-05-10,Sábado,Tarde,Salão,61,1673.84,27.44,5.63,10,4.7
2025-05-10,Sábado,Tarde,Drive-Thru,133,3318.35,24.95,3.34,10,4.3
2025-05-10,Sábado,Tarde,Delivery/App,32,1231.04,38.47,10.1,10,5.0
2025-05-10,Sábado,Noite,Salão,58,1617.04,27.88,5.98,13,4.7
2025-05-10,Sábado,Noite,Drive-Thru,105,3139.5,29.9,2.57,13,4.4
2025-05-10,Sábado,Noite,Delivery/App,51,2177.7,42.7,10.54,13,4.7
2025-05-11,Domingo,Manhã,Salão,33,1034.22,31.34,5.94,6,4.5
2025-05-11,Domingo,Manhã,Drive-Thru,53,1406.09,26.53,3.55,6,4.6
2025-05-11,Domingo,Manhã,Delivery/App,15,521.7,34.78,10.21,6,4.3
2025-05-11,Domingo,Tarde,Salão,79,2209.63,27.97,6.88,6,4.3
2025-05-11,Domingo,Tarde,Drive-Thru,121,3248.85,26.85,3.67,6,4.2
2025-05-11,Domingo,Tarde,Delivery/App,38,1579.28,41.56,10.94,6,5.0
2025-05-11,Domingo,Noite,Salão,49,1560.65,31.85,6.56,9,4.3
2025-05-11,Domingo,Noite,Drive-Thru,127,3477.26,27.38,3.76,9,4.3
2025-05-11,Domingo,Noite,Delivery/App,45,1439.1,31.98,11.74,9,4.9
2025-05-12,Segunda,Manhã,Salão,27,893.16,33.08,5.01,6,4.7
2025-05-12,Segunda,Manhã,Drive-Thru,51,1829.37,35.87,3.74,6,4.7
2025-05-12,Segunda,Manhã,Delivery/App,10,308.3,30.83,10.07,6,4.9
2025-05-12,Segunda,Tarde,Salão,48,1272.48,26.51,5.52,8,4.7
2025-05-12,Segunda,Tarde,Drive-Thru,104,2592.72,24.93,3.76,8,4.5
2025-05-12,Segunda,Tarde,Delivery/App,32,1198.72,37.46,11.15,8,4.4
2025-05-12,Segunda,Noite,Salão,39,913.38,23.42,5.6,12,4.8
2025-05-12,Segunda,Noite,Drive-Thru,96,3448.32,35.92,2.91,12,4.8
2025-05-12,Segunda,Noite,Delivery/App,31,1015.87,32.77,11.2,12,5.0
2025-05-13,Terça,Manhã,Salão,23,736.69,32.03,5.77,6,4.5
2025-05-13,Terça,Manhã,Drive-Thru,41,1106.59,26.99,2.55,6,4.5
2025-05-13,Terça,Manhã,Delivery/App,8,366.32,45.79,9.83,6,4.6
2025-05-13,Terça,Tarde,Salão,48,1537.92,32.04,7.36,6,4.7
2025-05-13,Terça,Tarde,Drive-Thru,74,1951.38,26.37,3.67,6,4.8
2025-05-13,Terça,Tarde,Delivery/App,22,733.92,33.36,10.75,6,4.8
2025-05-13,Terça,Noite,Salão,43,1277.53,29.71,5.78,10,4.5
2025-05-13,Terça,Noite,Drive-Thru,103,2772.76,26.92,3.23,10,4.8
2025-05-13,Terça,Noite,Delivery/App,36,1311.84,36.44,11.4,10,4.7
2025-05-14,Quarta,Manhã,Salão,27,842.67,31.21,5.69,6,4.7
2025-05-14,Quarta,Manhã,Drive-Thru,52,1673.36,32.18,2.98,6,4.7
2025-05-14,Quarta,Manhã,Delivery/App,13,440.7,33.9,10.26,6,4.2
2025-05-14,Quarta,Tarde,Salão,53,1615.97,30.49,5.86,7,4.5
2025-05-14,Quarta,Tarde,Drive-Thru,75,1895.25,25.27,3.07,7,4.7
2025-05-14,Quarta,Tarde,Delivery/App,33,1471.14,44.58,10.36,7,4.4
2025-05-14,Quarta,Noite,Salão,42,1413.72,33.66,6.06,9,4.5
2025-05-14,Quarta,Noite,Drive-Thru,76,2431.24,31.99,2.84,9,4.6
2025-05-14,Quarta,Noite,Delivery/App,33,1375.11,41.67,10.6,9,4.8
2025-05-15,Quinta,Manhã,Salão,27,827.28,30.64,5.8,4,4.5
2025-05-15,Quinta,Manhã,Drive-Thru,41,1069.69,26.09,3.84,4,4.1
2025-05-15,Quinta,Manhã,Delivery/App,14,607.32,43.38,11.0,4,4.4
2025-05-15,Quinta,Tarde,Salão,49,1190.21,24.29,6.2,8,4.6
2025-05-15,Quinta,Tarde,Drive-Thru,95,3352.55,35.29,3.31,8,4.9
2025-05-15,Quinta,Tarde,Delivery/App,33,1228.92,37.24,11.19,8,4.8
2025-05-15,Quinta,Noite,Salão,39,1244.88,31.92,6.51,8,4.9
2025-05-15,Quinta,Noite,Drive-Thru,102,3321.12,32.56,3.82,8,4.3
2025-05-15,Quinta,Noite,Delivery/App,35,1591.45,45.47,12.27,8,4.3
2025-05-16,Sexta,Manhã,Salão,34,1136.28,33.42,6.04,7,4.5
2025-05-16,Sexta,Manhã,Drive-Thru,60,1500.0,25.0,3.53,7,4.3
2025-05-16,Sexta,Manhã,Delivery/App,18,765.54,42.53,10.01,7,4.0
2025-05-16,Sexta,Tarde,Salão,61,1617.11,26.51,5.3,7,4.8
2025-05-16,Sexta,Tarde,Drive-Thru,86,2899.06,33.71,3.66,7,4.1
2025-05-16,Sexta,Tarde,Delivery/App,33,1136.52,34.44,11.46,7,4.6
2025-05-16,Sexta,Noite,Salão,57,1696.89,29.77,5.89,13,4.6
2025-05-16,Sexta,Noite,Drive-Thru,179,5067.49,28.31,3.68,13,4.6
2025-05-16,Sexta,Noite,Delivery/App,51,1910.97,37.47,11.5,13,5.0
2025-05-17,Sábado,Manhã,Salão,38,912.76,24.02,5.62,6,4.6
2025-05-17,Sábado,Manhã,Drive-Thru,52,1426.88,27.44,3.54,6,4.3
2025-05-17,Sábado,Manhã,Delivery/App,18,660.24,36.68,10.65,6,4.5
2025-05-17,Sábado,Tarde,Salão,66,1664.52,25.22,5.93,8,4.9
2025-05-17,Sábado,Tarde,Drive-Thru,126,4415.04,35.04,3.61,8,4.4
2025-05-17,Sábado,Tarde,Delivery/App,35,1525.3,43.58,11.04,8,4.8
2025-05-17,Sábado,Noite,Salão,43,1030.71,23.97,6.06,13,4.9
2025-05-17,Sábado,Noite,Drive-Thru,132,4220.04,31.97,3.34,13,4.6
2025-05-17,Sábado,Noite,Delivery/App,50,1924.0,38.48,11.72,13,5.0
2025-05-18,Domingo,Manhã,Salão,31,958.21,30.91,5.84,7,4.2
2025-05-18,Domingo,Manhã,Drive-Thru,61,2013.0,33.0,2.89,7,4.6
2025-05-18,Domingo,Manhã,Delivery/App,13,458.51,35.27,10.5,7,4.5
2025-05-18,Domingo,Tarde,Salão,72,2413.44,33.52,6.65,8,4.6
2025-05-18,Domingo,Tarde,Drive-Thru,148,3593.44,24.28,3.13,8,4.5
2025-05-18,Domingo,Tarde,Delivery/App,35,1164.8,33.28,11.27,8,4.5
2025-05-18,Domingo,Noite,Salão,54,1664.28,30.82,6.15,9,4.8
2025-05-18,Domingo,Noite,Drive-Thru,146,3683.58,25.23,3.12,9,4.5
2025-05-18,Domingo,Noite,Delivery/App,57,2425.35,42.55,11.54,9,4.6
2025-05-19,Segunda,Manhã,Salão,30,862.5,28.75,5.8,6,4.4
2025-05-19,Segunda,Manhã,Drive-Thru,47,1198.97,25.51,2.48,6,4.7
2025-05-19,Segunda,Manhã,Delivery/App,12,463.56,38.63,9.98,6,4.6
2025-05-19,Segunda,Tarde,Salão,54,1545.48,28.62,5.17,8,4.6
2025-05-19,Segunda,Tarde,Drive-Thru,72,1763.28,24.49,3.94,8,4.3
2025-05-19,Segunda,Tarde,Delivery/App,25,1024.5,40.98,10.48,8,4.7
2025-05-19,Segunda,Noite,Salão,39,1230.84,31.56,5.44,10,5.0
2025-05-19,Segunda,Noite,Drive-Thru,105,3470.25,33.05,3.7,10,5.0
2025-05-19,Segunda,Noite,Delivery/App,39,1563.12,40.08,11.99,10,4.4
2025-05-20,Terça,Manhã,Salão,20,486.8,24.34,5.79,6,4.6
2025-05-20,Terça,Manhã,Drive-Thru,39,1270.62,32.58,2.31,6,4.4
2025-05-20,Terça,Manhã,Delivery/App,13,475.41,36.57,10.07,6,4.4
2025-05-20,Terça,Tarde,Salão,52,1745.12,33.56,5.71,6,4.7
2025-05-20,Terça,Tarde,Drive-Thru,88,2999.92,34.09,3.71,6,4.5
2025-05-20,Terça,Tarde,Delivery/App,30,1034.1,34.47,10.5,6,4.8
2025-05-20,Terça,Noite,Salão,40,1286.0,32.15,6.37,8,4.9
2025-05-20,Terça,Noite,Drive-Thru,104,3403.92,32.73,3.53,8,4.5
2025-05-20,Terça,Noite,Delivery/App,33,1408.44,42.68,11.65,8,4.9
2025-05-21,Quarta,Manhã,Salão,24,561.36,23.39,6.14,4,4.3
2025-05-21,Quarta,Manhã,Drive-Thru,42,1474.2,35.1,3.41,4,4.8
2025-05-21,Quarta,Manhã,Delivery/App,12,479.64,39.97,10.34,4,4.6
2025-05-21,Quarta,Tarde,Salão,54,1361.88,25.22,5.25,10,4.7
2025-05-21,Quarta,Tarde,Drive-Thru,89,2289.97,25.73,4.25,10,4.1
2025-05-21,Quarta,Tarde,Delivery/App,26,997.1,38.35,10.47,10,4.7
2025-05-21,Quarta,Noite,Salão,44,1281.28,29.12,6.12,9,4.3
2025-05-21,Quarta,Noite,Drive-Thru,117,3758.04,32.12,3.84,9,4.5
2025-05-21,Quarta,Noite,Delivery/App,37,1312.02,35.46,11.41,9,4.7
2025-05-22,Quinta,Manhã,Salão,30,688.2,22.94,6.25,4,4.6
2025-05-22,Quinta,Manhã,Drive-Thru,42,1294.86,30.83,2.85,4,4.5
2025-05-22,Quinta,Manhã,Delivery/App,12,488.52,40.71,10.13,4,4.1
2025-05-22,Quinta,Tarde,Salão,45,1182.15,26.27,5.75,6,4.7
2025-05-22,Quinta,Tarde,Drive-Thru,78,2448.42,31.39,2.63,6,4.6
2025-05-22,Quinta,Tarde,Delivery/App,29,1077.06,37.14,11.25,6,4.7
2025-05-22,Quinta,Noite,Salão,41,1157.84,28.24,5.39,10,4.7
2025-05-22,Quinta,Noite,Drive-Thru,90,2253.6,25.04,3.55,10,4.5
2025-05-22,Quinta,Noite,Delivery/App,36,1467.72,40.77,12.39,10,4.6
2025-05-23,Sexta,Manhã,Salão,29,744.43,25.67,5.91,4,5.0
2025-05-23,Sexta,Manhã,Drive-Thru,65,2167.75,33.35,3.57,4,4.5
2025-05-23,Sexta,Manhã,Delivery/App,19,703.19,37.01,10.48,4,4.6
2025-05-23,Sexta,Tarde,Salão,80,2669.6,33.37,5.73,11,4.5
2025-05-23,Sexta,Tarde,Drive-Thru,97,2801.36,28.88,3.24,11,4.4
2025-05-23,Sexta,Tarde,Delivery/App,42,1664.46,39.63,10.48,11,4.7
2025-05-23,Sexta,Noite,Salão,61,1480.47,24.27,5.69,12,4.7
2025-05-23,Sexta,Noite,Drive-Thru,147,3877.86,26.38,2.56,12,4.5
2025-05-23,Sexta,Noite,Delivery/App,59,2262.06,38.34,11.03,12,4.8
2025-05-24,Sábado,Manhã,Salão,41,1072.56,26.16,6.22,6,4.6
2025-05-24,Sábado,Manhã,Drive-Thru,56,1844.08,32.93,3.76,6,4.7
2025-05-24,Sábado,Manhã,Delivery/App,15,509.1,33.94,10.44,6,4.7
2025-05-24,Sábado,Tarde,Salão,87,2157.6,24.8,6.44,8,4.5
2025-05-24,Sábado,Tarde,Drive-Thru,129,4170.57,32.33,3.9,8,4.1
2025-05-24,Sábado,Tarde,Delivery/App,42,1799.7,42.85,10.72,8,5.0
2025-05-24,Sábado,Noite,Salão,58,1523.66,26.27,6.08,10,4.8
2025-05-24,Sábado,Noite,Drive-Thru,157,4482.35,28.55,3.92,10,4.5
2025-05-24,Sábado,Noite,Delivery/App,37,1594.33,43.09,11.62,10,4.8
2025-05-25,Domingo,Manhã,Salão,38,1211.44,31.88,5.87,4,4.5
2025-05-25,Domingo,Manhã,Drive-Thru,70,1754.9,25.07,3.18,4,4.5
2025-05-25,Domingo,Manhã,Delivery/App,18,561.78,31.21,10.45,4,4.5
2025-05-25,Domingo,Tarde,Salão,79,2483.76,31.44,6.36,7,4.5
2025-05-25,Domingo,Tarde,Drive-Thru,117,2813.85,24.05,4.19,7,4.5
2025-05-25,Domingo,Tarde,Delivery/App,38,1234.24,32.48,11.71,7,4.7
2025-05-25,Domingo,Noite,Salão,54,1280.34,23.71,6.2,13,4.8
2025-05-25,Domingo,Noite,Drive-Thru,142,4497.14,31.67,3.38,13,4.8
2025-05-25,Domingo,Noite,Delivery/App,47,1972.12,41.96,11.7,13,4.6
2025-05-26,Segunda,Manhã,Salão,22,506.88,23.04,5.68,6,4.8
2025-05-26,Segunda,Manhã,Drive-Thru,42,1090.74,25.97,2.91,6,4.8
2025-05-26,Segunda,Manhã,Delivery/App,11,489.39,44.49,9.96,6,4.8
2025-05-26,Segunda,Tarde,Salão,53,1270.94,23.98,5.95,10,4.3
2025-05-26,Segunda,Tarde,Drive-Thru,81,2660.04,32.84,3.13,10,4.6
2025-05-26,Segunda,Tarde,Delivery/App,28,1055.88,37.71,10.36,10,4.3
2025-05-26,Segunda,Noite,Salão,41,1098.8,26.8,5.84,12,4.9
2025-05-26,Segunda,Noite,Drive-Thru,77,1963.5,25.5,2.56,12,4.8
2025-05-26,Segunda,Noite,Delivery/App,33,1127.28,34.16,11.07,12,4.6
2025-05-27,Terça,Manhã,Salão,25,680.0,27.2,5.2,5,4.8
2025-05-27,Terça,Manhã,Drive-Thru,50,1456.0,29.12,2.87,5,4.4
2025-05-27,Terça,Manhã,Delivery/App,10,337.7,33.77,10.17,5,4.5
2025-05-27,Terça,Tarde,Salão,63,2090.97,33.19,6.46,7,4.7
2025-05-27,Terça,Tarde,Drive-Thru,76,2701.8,35.55,3.46,7,4.8
2025-05-27,Terça,Tarde,Delivery/App,27,977.4,36.2,11.16,7,4.5
2025-05-27,Terça,Noite,Salão,39,1147.77,29.43,5.32,12,4.5
2025-05-27,Terça,Noite,Drive-Thru,72,2245.68,31.19,3.34,12,4.4
2025-05-27,Terça,Noite,Delivery/App,38,1525.32,40.14,11.2,12,4.3
2025-05-28,Quarta,Manhã,Salão,26,670.28,25.78,5.64,4,4.5
2025-05-28,Quarta,Manhã,Drive-Thru,43,1409.97,32.79,2.78,4,4.4
2025-05-28,Quarta,Manhã,Delivery/App,10,345.6,34.56,9.82,4,4.6
2025-05-28,Quarta,Tarde,Salão,57,1394.79,24.47,5.78,7,4.5
2025-05-28,Quarta,Tarde,Drive-Thru,66,2331.12,35.32,2.97,7,4.6
2025-05-28,Quarta,Tarde,Delivery/App,18,799.38,44.41,11.1,7,4.6
2025-05-28,Quarta,Noite,Salão,44,1223.2,27.8,6.31,9,4.9
2025-05-28,Quarta,Noite,Drive-Thru,121,4151.51,34.31,3.58,9,4.9
2025-05-28,Quarta,Noite,Delivery/App,38,1605.12,42.24,11.22,9,4.5
2025-05-29,Quinta,Manhã,Salão,25,674.75,26.99,6.27,5,4.4
2025-05-29,Quinta,Manhã,Drive-Thru,41,1068.87,26.07,3.55,5,4.5
2025-05-29,Quinta,Manhã,Delivery/App,10,449.5,44.95,10.91,5,4.9
2025-05-29,Quinta,Tarde,Salão,58,1732.46,29.87,5.06,10,4.6
2025-05-29,Quinta,Tarde,Drive-Thru,95,3025.75,31.85,3.29,10,4.4
2025-05-29,Quinta,Tarde,Delivery/App,29,894.94,30.86,10.32,10,4.7
2025-05-29,Quinta,Noite,Salão,41,1054.52,25.72,6.55,11,4.7
2025-05-29,Quinta,Noite,Drive-Thru,101,3240.08,32.08,3.27,11,4.5
2025-05-29,Quinta,Noite,Delivery/App,33,1110.78,33.66,11.52,11,4.6
2025-05-30,Sexta,Manhã,Salão,41,1305.03,31.83,6.28,6,4.1
2025-05-30,Sexta,Manhã,Drive-Thru,71,2518.37,35.47,3.91,6,4.0
2025-05-30,Sexta,Manhã,Delivery/App,18,814.68,45.26,9.9,6,4.8
2025-05-30,Sexta,Tarde,Salão,66,1609.74,24.39,7.18,6,4.3
2025-05-30,Sexta,Tarde,Drive-Thru,120,3475.2,28.96,3.02,6,5.0
2025-05-30,Sexta,Tarde,Delivery/App,42,1778.28,42.34,11.66,6,4.7
2025-05-30,Sexta,Noite,Salão,56,1549.52,27.67,6.24,9,4.9
2025-05-30,Sexta,Noite,Drive-Thru,137,3862.03,28.19,3.93,9,4.4
2025-05-30,Sexta,Noite,Delivery/App,51,2261.34,44.34,11.55,9,4.2
2025-05-31,Sábado,Manhã,Salão,32,958.08,29.94,6.23,5,4.2
2025-05-31,Sábado,Manhã,Drive-Thru,52,1678.56,32.28,2.76,5,4.4
2025-05-31,Sábado,Manhã,Delivery/App,14,423.5,30.25,10.72,5,4.6
2025-05-31,Sábado,Tarde,Salão,60,1346.4,22.44,5.88,8,4.7
2025-05-31,Sábado,Tarde,Drive-Thru,106,3636.86,34.31,3.94,8,4.4
2025-05-31,Sábado,Tarde,Delivery/App,46,1436.12,31.22,11.53,8,4.8
2025-05-31,Sábado,Noite,Salão,47,1364.41,29.03,6.09,13,4.4
2025-05-31,Sábado,Noite,Drive-Thru,166,5648.98,34.03,3.2,13,4.3
2025-05-31,Sábado,Noite,Delivery/App,60,2552.4,42.54,11.72,13,5.0
2025-06-01,Domingo,Manhã,Salão,27,824.58,30.54,6.28,6,4.4
2025-06-01,Domingo,Manhã,Drive-Thru,65,1813.5,27.9,3.4,6,4.5
2025-06-01,Domingo,Manhã,Delivery/App,16,557.12,34.82,10.43,6,4.5
2025-06-01,Domingo,Tarde,Salão,79,2277.57,28.83,6.44,7,4.6
2025-06-01,Domingo,Tarde,Drive-Thru,95,2133.7,22.46,3.08,7,4.6
2025-06-01,Domingo,Tarde,Delivery/App,33,1121.01,33.97,10.66,7,4.5
2025-06-01,Domingo,Noite,Salão,52,1157.52,22.26,7.14,9,4.7
2025-06-01,Domingo,Noite,Drive-Thru,145,3739.55,25.79,3.97,9,4.5
2025-06-01,Domingo,Noite,Delivery/App,53,1840.69,34.73,12.48,9,4.9
2025-06-02,Segunda,Manhã,Salão,28,706.44,25.23,5.68,6,4.6
2025-06-02,Segunda,Manhã,Drive-Thru,41,1050.01,25.61,3.28,6,4.8
2025-06-02,Segunda,Manhã,Delivery/App,11,411.18,37.38,9.31,6,4.8
2025-06-02,Segunda,Tarde,Salão,47,1324.93,28.19,5.6,9,4.8
2025-06-02,Segunda,Tarde,Drive-Thru,81,2600.91,32.11,2.62,9,4.8
2025-06-02,Segunda,Tarde,Delivery/App,32,1310.72,40.96,10.82,9,4.4
2025-06-02,Segunda,Noite,Salão,35,735.7,21.02,4.95,10,4.6
2025-06-02,Segunda,Noite,Drive-Thru,77,2503.27,32.51,3.11,10,4.3
2025-06-02,Segunda,Noite,Delivery/App,29,1008.04,34.76,11.64,10,4.8
2025-06-03,Terça,Manhã,Salão,24,746.4,31.1,6.27,4,4.7
2025-06-03,Terça,Manhã,Drive-Thru,40,1135.6,28.39,4.23,4,4.5
2025-06-03,Terça,Manhã,Delivery/App,10,368.2,36.82,10.36,4,4.8
2025-06-03,Terça,Tarde,Salão,55,1176.45,21.39,5.84,10,4.8
2025-06-03,Terça,Tarde,Drive-Thru,75,2085.0,27.8,2.21,10,4.7
2025-06-03,Terça,Tarde,Delivery/App,31,1043.15,33.65,10.84,10,4.9
2025-06-03,Terça,Noite,Salão,42,1133.58,26.99,6.0,8,4.7
2025-06-03,Terça,Noite,Drive-Thru,81,2597.67,32.07,3.94,8,4.5
2025-06-03,Terça,Noite,Delivery/App,37,1461.13,39.49,11.58,8,4.6
2025-06-04,Quarta,Manhã,Salão,23,524.86,22.82,5.31,4,4.9
2025-06-04,Quarta,Manhã,Drive-Thru,40,1223.6,30.59,2.69,4,4.9
2025-06-04,Quarta,Manhã,Delivery/App,14,501.76,35.84,10.57,4,4.8
2025-06-04,Quarta,Tarde,Salão,27,787.86,29.18,5.14,10,4.8
2025-06-04,Quarta,Tarde,Drive-Thru,78,1950.78,25.01,2.39,10,4.9
2025-06-04,Quarta,Tarde,Delivery/App,30,1214.4,40.48,10.56,10,4.3
2025-06-04,Quarta,Noite,Salão,43,1087.04,25.28,5.9,10,4.6
2025-06-04,Quarta,Noite,Drive-Thru,82,2271.4,27.7,3.4,10,4.4
2025-06-04,Quarta,Noite,Delivery/App,40,1656.0,41.4,11.85,10,4.5
2025-06-05,Quinta,Manhã,Salão,22,680.46,30.93,6.13,4,4.4
2025-06-05,Quinta,Manhã,Drive-Thru,54,1396.98,25.87,4.16,4,4.3
2025-06-05,Quinta,Manhã,Delivery/App,11,427.46,38.86,10.64,4,4.5
2025-06-05,Quinta,Tarde,Salão,60,1789.8,29.83,5.6,9,4.5
2025-06-05,Quinta,Tarde,Drive-Thru,99,3081.87,31.13,2.58,9,4.8
